symbol,local_code,company_name,market,sector_33_code,sector_33_name,sector_17_code,sector_17_name,size_code,size_name,effective_date,source,updated_at
6090.T,6090,ヒューマン・メタボローム・テクノロジーズ,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6091.T,6091,ウエスコホールディングス,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6092.T,6092,エンバイオ・ホールディングス,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6093.T,6093,ミトラグループ,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6094.T,6094,フリークアウト・ホールディングス,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6096.T,6096,レアジョブ,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6098.T,6098,リクルートホールディングス,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0001,TOPIX Core30,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6099.T,6099,エラン,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6101.T,6101,ツガミ,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6103.T,6103,オークマ,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6104.T,6104,芝浦機械,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6113.T,6113,アマダ,プライム（内国株式）,3600,機械,0008,機械,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6118.T,6118,アイダエンジニアリング,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6125.T,6125,岡本工作機械製作所,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6134.T,6134,ＦＵＪＩ,プライム（内国株式）,3600,機械,0008,機械,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6135.T,6135,牧野フライス製作所,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6136.T,6136,オーエスジー,プライム（内国株式）,3600,機械,0008,機械,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6137.T,6137,小池酸素工業,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6138.T,6138,ダイジェット工業,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6140.T,6140,旭ダイヤモンド工業,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6141.T,6141,ＤＭＧ森精機,プライム（内国株式）,3600,機械,0008,機械,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6143.T,6143,ソディック,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6144.T,6144,西部電機,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6145.T,6145,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6146.T,6146,ディスコ,プライム（内国株式）,3600,機械,0008,機械,0002,TOPIX Large70,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6147.T,6147,ヤマザキ,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6149.T,6149,小田原エンジニアリング,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6150.T,6150,タケダ機械,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6151.T,6151,日東工器,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6155.T,6155,高松機械工業,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6156.T,6156,エーワン精密,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6157.T,6157,日進工具,スタンダード（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6158.T,6158,和井田製作所,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6159.T,6159,ミクロン精密,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6161.T,6161,エスティック,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6165.T,6165,パンチ工業,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6166.T,6166,中村超硬,グロース（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6167.T,6167,冨士ダイス,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6168.T,6168,ＯＮＥ　ＧＲＯＵＰ,PRO Market,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6171.T,6171,土木管理総合試験所,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6174.T,6174,デンタス,PRO Market,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6176.T,6176,ブランジスタ,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6177.T,6177,ＡｐｐＢａｎｋ,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6178.T,6178,日本郵政,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0002,TOPIX Large70,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6180.T,6180,ＧＭＯメディア,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6181.T,6181,タメニー,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6182.T,6182,メタリアル,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6183.T,6183,ベルシステム２４ホールディングス,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6184.T,6184,鎌倉新書,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6185.T,6185,ＳＭＮ,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6186.T,6186,一蔵,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6189.T,6189,グローバルキッズＣＯＭＰＡＮＹ,スタンダード（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6190.T,6190,フェニックスバイオ,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6191.T,6191,エアトリ,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6193.T,6193,バーチャレクス・ホールディングス,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6194.T,6194,アトラエ,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6195.T,6195,ホープ,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6196.T,6196,ストライクグループ,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6197.T,6197,ソラスト,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6198.T,6198,キャリア,グロース（内国株式）,9050,サービス業,0010,情報通信・サービスその他,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6199.T,6199,セラク,スタンダード（内国株式）,5250,情報・通信業,0010,情報通信・サービスその他,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6200.T,6200,インソース,プライム（内国株式）,9050,サービス業,0010,情報通信・サービスその他,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6203.T,6203,豊和工業,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6208.T,6208,石川製作所,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6209.T,6209,リケンＮＰＲ,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6217.T,6217,津田駒工業,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6218.T,6218,エンシュウ,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6222.T,6222,島精機製作所,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6223.T,6223,西部技研,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6224.T,6224,ＪＲＣ,グロース（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6226.T,6226,守谷輸送機工業,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6227.T,6227,ＡＩメカテック,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6228.T,6228,ジェイ・イー・ティ,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6229.T,6229,オーケーエム,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6230.T,6230,ＳＡＮＥＩ,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6231.T,6231,木村工機,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6232.T,6232,ＡＣＳＬ,グロース（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6233.T,6233,ＫＬＡＳＳ,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6235.T,6235,オプトラン,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6237.T,6237,イワキポンプ,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6238.T,6238,フリュー,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6239.T,6239,ナガオカ,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6240.T,6240,ヤマシンフィルタ,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6245.T,6245,ヒラノテクシード,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6246.T,6246,テクノスマート,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6247.T,6247,日阪製作所,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6248.T,6248,横田製作所,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6249.T,6249,ゲームカードホールディングス,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6250.T,6250,やまびこ,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6254.T,6254,野村マイクロ・サイエンス,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6255.T,6255,エヌ・ピー・シー,グロース（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6257.T,6257,藤商事,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6258.T,6258,平田機工,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6262.T,6262,ＰＥＧＡＳＵＳ,スタンダード（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6264.T,6264,マルマエ,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6265.T,6265,コンバム,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6266.T,6266,タツモ,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6267.T,6267,ゼネラルパッカー,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6268.T,6268,ナブテスコ,プライム（内国株式）,3600,機械,0008,機械,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6269.T,6269,三井海洋開発,プライム（内国株式）,3600,機械,0008,機械,0004,TOPIX Mid400,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6272.T,6272,レオン自動機,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6273.T,6273,ＳＭＣ,プライム（内国株式）,3600,機械,0008,機械,0002,TOPIX Large70,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6276.T,6276,シリウスビジョン,スタンダード（内国株式）,3650,電気機器,0009,電機・精密,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6277.T,6277,ホソカワミクロン,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6278.T,6278,ユニオンツール,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6279.T,6279,瑞光,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6282.T,6282,オイレス工業,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6284.T,6284,日精エー・エス・ビー機械,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6286.T,6286,靜甲,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6287.T,6287,サトー,プライム（内国株式）,3600,機械,0008,機械,0006,TOPIX Small 1,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6289.T,6289,技研製作所,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6291.T,6291,日本エアーテック,スタンダード（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6292.T,6292,カワタ,スタンダード（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6294.T,6294,オカダアイヨン,プライム（内国株式）,3600,機械,0008,機械,-,-,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
6298.T,6298,ワイエイシイホールディングス,プライム（内国株式）,3600,機械,0008,機械,0007,TOPIX Small 2,20260630,https://www.jpx.co.jp/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_j.xls,2026-07-10T23:26:35.886407+00:00
